game_id,total_messages_game,avg_messages_per_player,avg_message_length_game,max_messages_one_player,winner_team,last_day,n_players,end_reason
74793683,26.0,3.25,374.9375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793685,24.0,3.0,634.53125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793687,24.0,3.0,326.3125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793690,30.0,3.75,394.92708333333337,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793693,32.0,4.0,486.0,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793694,34.0,4.25,307.3958333333333,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793699,28.0,3.5,420.78125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793707,34.0,4.25,303.8229166666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793744,26.0,3.25,467.9375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793750,30.0,3.75,295.0208333333333,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793765,24.0,3.0,567.1875,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793766,24.0,3.0,512.5625,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793772,24.0,3.0,413.1875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793778,30.0,3.75,308.9479166666667,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74793779,32.0,4.0,486.25,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793780,24.0,3.0,339.90625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793781,29.0,3.625,421.06875,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74793784,24.0,3.0,463.25,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793815,24.0,3.0,451.625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793816,30.0,3.75,534.8125,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793817,24.0,3.0,525.96875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793821,24.0,3.0,320.0,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793822,24.0,3.0,475.03125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793825,30.0,3.75,396.98958333333337,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793829,30.0,3.75,283.1979166666667,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74793832,26.0,3.25,446.4375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793838,30.0,3.75,379.6458333333333,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793850,24.0,3.0,487.96875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793855,24.0,3.0,869.0625,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793857,24.0,3.0,595.40625,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793861,30.0,3.75,419.76041666666663,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793863,32.0,4.0,702.5625,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793878,24.0,3.0,434.09375,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793884,36.0,4.5,431.95833333333337,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793887,26.0,3.25,572.09375,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793896,24.0,3.0,562.90625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793908,24.0,3.0,399.0625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793943,24.0,3.0,289.75,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793944,38.0,4.75,509.125,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793947,26.0,3.25,623.625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793949,24.0,3.0,444.34375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793967,30.0,3.75,499.98958333333337,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793969,28.0,3.5,448.0625,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793981,24.0,3.0,452.40625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793983,36.0,4.5,569.6666666666666,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793989,24.0,3.0,489.09375,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793990,24.0,3.0,486.6875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793997,32.0,4.0,279.125,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793998,30.0,3.75,546.7395833333334,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74794003,26.0,3.25,333.0,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794004,28.0,3.5,578.46875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794005,36.0,4.5,521.75,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794006,30.0,3.75,379.5625,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794024,26.0,3.25,355.03125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794027,28.0,3.5,495.0,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794029,34.0,4.25,541.6458333333334,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794033,30.0,3.75,399.69791666666663,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794036,24.0,3.0,510.9375,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74794040,30.0,3.75,452.34375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794044,24.0,3.0,416.1875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794049,38.0,4.75,515.3541666666667,8.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74794051,24.0,3.0,531.03125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794053,24.0,3.0,416.9375,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74794059,24.0,3.0,402.34375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794060,30.0,3.75,725.15625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794061,24.0,3.0,432.125,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74794064,28.0,3.5,479.375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794067,34.0,4.25,457.04166666666663,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794071,29.0,3.625,526.5104166666666,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794105,38.0,4.75,404.875,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794106,24.0,3.0,426.4375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794114,24.0,3.0,401.78125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794116,26.0,3.25,561.1875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794119,42.0,5.25,594.1979166666666,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794121,34.0,4.25,360.2291666666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794122,34.0,4.25,636.1354166666666,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794125,30.0,3.75,575.3541666666666,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794129,30.0,3.75,554.4166666666666,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794137,30.0,3.75,392.4270833333333,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794139,30.0,3.75,400.54166666666663,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794141,24.0,3.0,335.96875,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74794146,24.0,3.0,358.40625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794149,24.0,3.0,683.0625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794154,24.0,3.0,579.15625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794155,34.0,4.25,343.7708333333333,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794156,34.0,4.25,367.09375,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794163,36.0,4.5,659.0520833333334,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794165,34.0,4.25,317.1770833333333,6.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74794166,30.0,3.75,312.125,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794201,32.0,4.0,249.92708333333334,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794210,24.0,3.0,346.625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794222,42.0,5.25,609.6666666666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794238,36.0,4.5,511.33333333333337,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794239,26.0,3.25,271.9375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794242,36.0,4.5,366.3333333333333,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794247,30.0,3.75,517.5416666666666,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74794248,30.0,3.75,399.8229166666667,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74794253,38.0,4.75,595.0,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794255,30.0,3.75,411.75,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74794257,24.0,3.0,385.125,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74794259,38.0,4.75,628.8958333333334,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794265,40.0,5.0,492.3229166666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794268,24.0,3.0,266.65625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794272,30.0,3.75,481.84375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794311,34.0,4.25,289.0833333333333,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794313,26.0,3.25,389.3125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794321,28.0,3.5,390.8125,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74794340,30.0,3.75,463.9895833333333,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794341,24.0,3.0,311.28125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794343,24.0,3.0,386.40625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794351,28.0,3.5,378.21875,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74794352,28.0,3.5,288.0625,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74794363,26.0,3.25,693.34375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794370,26.0,3.25,355.21875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794372,28.0,3.5,530.0625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794375,24.0,3.0,399.0,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794377,24.0,3.0,430.78125,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74794411,26.0,3.25,509.90625,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74794417,34.0,4.25,426.96875,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794423,26.0,3.25,375.59375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794425,24.0,3.0,374.0625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794432,34.0,4.25,279.0,6.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74794450,34.0,4.25,619.9166666666666,6.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74794452,26.0,3.25,408.15625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794462,30.0,3.75,447.0729166666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794470,24.0,3.0,304.9375,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74794503,24.0,3.0,379.53125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794504,26.0,3.25,341.125,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74794507,30.0,3.75,382.33333333333337,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794514,30.0,3.75,435.96875,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794515,28.0,3.5,370.15625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794528,30.0,3.75,558.15625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794536,24.0,3.0,554.34375,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74794540,25.0,3.125,475.9583333333333,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794547,30.0,3.75,381.3125,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794550,30.0,3.75,533.75,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794554,24.0,3.0,350.875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794555,30.0,3.75,825.5208333333334,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74794561,26.0,3.25,323.03125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794562,36.0,4.5,420.375,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794565,30.0,3.75,333.0,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794575,26.0,3.25,371.875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794576,30.0,3.75,283.75,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74794579,24.0,3.0,312.8125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794609,26.0,3.25,432.40625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794610,30.0,3.75,476.4895833333333,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74794619,34.0,4.25,601.0208333333333,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794624,24.0,3.0,765.0625,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74794635,34.0,4.25,337.5833333333333,6.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74794636,30.0,3.75,538.8020833333334,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794640,26.0,3.25,465.4375,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74794653,24.0,3.0,406.5625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794656,26.0,3.25,533.40625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794665,30.0,3.75,565.96875,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794668,30.0,3.75,528.0520833333334,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794706,26.0,3.25,400.1875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794710,30.0,3.75,407.9479166666667,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74794717,34.0,4.25,478.10416666666663,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794726,24.0,3.0,482.34375,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74794731,29.0,3.625,553.7083333333334,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794738,30.0,3.75,755.2395833333334,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794744,26.0,3.25,375.34375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794756,24.0,3.0,693.53125,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74794757,36.0,4.5,387.58333333333337,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794762,28.0,3.5,734.0625,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74794764,34.0,4.25,400.6354166666667,6.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74794765,24.0,3.0,323.40625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794770,24.0,3.0,942.4375,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74794771,24.0,3.0,367.09375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794772,34.0,4.25,453.48958333333337,6.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74794776,42.0,5.25,385.2083333333333,8.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74794777,34.0,4.25,541.8020833333334,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794822,26.0,3.25,323.34375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794828,30.0,3.75,831.4791666666666,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794837,24.0,3.0,403.46875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794840,30.0,3.75,562.5208333333333,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74794847,26.0,3.25,469.71875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794859,30.0,3.75,671.3333333333333,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794860,24.0,3.0,375.9375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794861,34.0,4.25,436.55208333333337,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794862,30.0,3.75,471.28125,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794869,30.0,3.75,452.72916666666663,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794901,28.0,3.5,573.59375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794907,36.0,4.5,695.8020833333334,6.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74794928,28.0,3.5,325.71875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794929,26.0,3.25,504.125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794935,22.0,2.75,519.375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794936,26.0,3.25,542.40625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794947,26.0,3.25,376.65625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794950,28.0,3.5,477.15625,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74794951,30.0,3.75,892.0208333333334,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794952,26.0,3.25,363.03125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74794959,34.0,4.25,733.09375,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74794975,30.0,3.75,299.5833333333333,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74794977,25.0,3.125,380.8958333333333,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74794979,26.0,3.25,487.65625,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795012,24.0,3.0,572.1875,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795033,24.0,3.0,647.0,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795037,26.0,3.25,361.9375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795049,24.0,3.0,292.21875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795066,24.0,3.0,369.21875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795068,24.0,3.0,354.46875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795079,26.0,3.25,818.1875,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795080,30.0,3.75,832.7916666666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795084,26.0,3.25,508.78125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795122,24.0,3.0,452.59375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795124,24.0,3.0,1182.5,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795133,23.0,2.875,568.3958333333334,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795134,26.0,3.25,442.5,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795137,36.0,4.5,480.5729166666667,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795148,24.0,3.0,429.6875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795149,30.0,3.75,824.5,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795151,30.0,3.75,642.625,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795155,32.0,4.0,353.78125,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795156,26.0,3.25,369.4375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795165,24.0,3.0,295.15625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795169,24.0,3.0,546.71875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795173,34.0,4.25,479.4479166666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795175,26.0,3.25,433.375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795177,24.0,3.0,542.96875,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795181,28.0,3.5,476.53125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795217,24.0,3.0,466.75,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795223,24.0,3.0,634.28125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795230,36.0,4.5,666.5520833333334,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795244,26.0,3.25,543.75,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795254,24.0,3.0,431.53125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795260,40.0,5.0,539.21875,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795268,28.0,3.5,632.21875,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795269,36.0,4.5,503.5104166666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795271,24.0,3.0,490.46875,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795272,24.0,3.0,460.15625,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795312,26.0,3.25,279.71875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795317,34.0,4.25,507.8854166666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795327,34.0,4.25,525.125,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795337,26.0,3.25,318.125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795342,23.0,2.875,470.2604166666667,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795350,24.0,3.0,353.375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795353,24.0,3.0,344.84375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795358,28.0,3.5,331.84375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795359,30.0,3.75,620.6354166666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795360,24.0,3.0,537.875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74795364,24.0,3.0,616.34375,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74795366,34.0,4.25,384.88541666666663,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795370,30.0,3.75,631.0520833333334,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74795408,34.0,4.25,442.41666666666663,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795412,30.0,3.75,540.6041666666666,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74795421,30.0,3.75,477.21875,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74795430,24.0,3.0,484.125,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
